system:index,classification,.geo
2201,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92024454071404,50.94314535206862]}"
2202,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92033437224245,50.94314535206862]}"
2203,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92042420377086,50.94314535206862]}"
2204,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92051403529928,50.94314535206862]}"
2205,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92060386682769,50.94314535206862]}"
2206,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9206936983561,50.94314535206862]}"
2207,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92078352988452,50.94314535206862]}"
2208,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92087336141293,50.94314535206862]}"
2209,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92096319294133,50.94314535206862]}"
2210,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92105302446974,50.94314535206862]}"
2211,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92114285599816,50.94314535206862]}"
2212,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92123268752657,50.94314535206862]}"
2213,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92132251905498,50.94314535206862]}"
2214,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9214123505834,50.94314535206862]}"
2215,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92150218211181,50.94314535206862]}"
2216,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92159201364022,50.94314535206862]}"
2217,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92168184516864,50.94314535206862]}"
2218,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91215970315696,50.94323518359703]}"
2219,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91224953468537,50.94323518359703]}"
2220,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91233936621379,50.94323518359703]}"
2221,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9124291977422,50.94323518359703]}"
2222,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91251902927061,50.94323518359703]}"
2223,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91260886079903,50.94323518359703]}"
2224,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91269869232744,50.94323518359703]}"
2225,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91278852385585,50.94323518359703]}"
2226,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91287835538427,50.94323518359703]}"
2227,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91296818691266,50.94323518359703]}"
2228,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91305801844108,50.94323518359703]}"
2229,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91314784996949,50.94323518359703]}"
2230,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9132376814979,50.94323518359703]}"
2231,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91332751302632,50.94323518359703]}"
2232,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91341734455473,50.94323518359703]}"
2233,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91350717608314,50.94323518359703]}"
2234,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91359700761156,50.94323518359703]}"
2235,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.94323518359703]}"
2236,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.94323518359703]}"
2237,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.94323518359703]}"
2238,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.94323518359703]}"
2239,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.94323518359703]}"
2240,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.94323518359703]}"
2241,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.94323518359703]}"
2242,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.94323518359703]}"
2243,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.94323518359703]}"
2244,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.94323518359703]}"
2245,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.94323518359703]}"
2246,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.94323518359703]}"
2247,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.94323518359703]}"
2248,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.94323518359703]}"
2249,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.94323518359703]}"
2250,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.94323518359703]}"
2251,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.94323518359703]}"
2252,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.94323518359703]}"
2253,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.94323518359703]}"
2254,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.94323518359703]}"
2255,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.94323518359703]}"
2256,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.94323518359703]}"
2257,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.94323518359703]}"
2258,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.94323518359703]}"
2259,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.94323518359703]}"
2260,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.94323518359703]}"
2261,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.94323518359703]}"
2262,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.94323518359703]}"
2263,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.94323518359703]}"
2264,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.94323518359703]}"
2265,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.94323518359703]}"
2266,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.94323518359703]}"
2267,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.94323518359703]}"
2268,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.94323518359703]}"
2269,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.94323518359703]}"
2270,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.94323518359703]}"
2271,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.94323518359703]}"
2272,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.94323518359703]}"
2273,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.94323518359703]}"
2274,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.94323518359703]}"
2275,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.94323518359703]}"
2276,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91736993180486,50.94323518359703]}"
2277,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91745976333327,50.94323518359703]}"
2278,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91754959486168,50.94323518359703]}"
2279,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9176394263901,50.94323518359703]}"
2280,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91772925791851,50.94323518359703]}"
2281,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91781908944692,50.94323518359703]}"
2282,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91790892097532,50.94323518359703]}"
2283,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91799875250373,50.94323518359703]}"
2284,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91808858403215,50.94323518359703]}"
2285,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91817841556056,50.94323518359703]}"
2286,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91826824708897,50.94323518359703]}"
2287,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91835807861739,50.94323518359703]}"
2288,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9184479101458,50.94323518359703]}"
2289,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91853774167421,50.94323518359703]}"
2290,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91862757320263,50.94323518359703]}"
2291,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91871740473104,50.94323518359703]}"
2292,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91880723625945,50.94323518359703]}"
2293,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91889706778785,50.94323518359703]}"
2294,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91898689931627,50.94323518359703]}"
2295,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91907673084468,50.94323518359703]}"
2296,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91916656237309,50.94323518359703]}"
2297,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.94323518359703]}"
2298,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.94323518359703]}"
2299,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.94323518359703]}"
2300,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.94323518359703]}"
2301,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.94323518359703]}"
2302,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91970555154357,50.94323518359703]}"
2303,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91979538307199,50.94323518359703]}"
2304,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91988521460038,50.94323518359703]}"
2305,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9199750461288,50.94323518359703]}"
2306,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92006487765721,50.94323518359703]}"
2307,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92015470918562,50.94323518359703]}"
2308,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92024454071404,50.94323518359703]}"
2309,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92033437224245,50.94323518359703]}"
2310,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92042420377086,50.94323518359703]}"
2311,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92051403529928,50.94323518359703]}"
2312,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92060386682769,50.94323518359703]}"
2313,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9206936983561,50.94323518359703]}"
2314,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92078352988452,50.94323518359703]}"
2315,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92087336141293,50.94323518359703]}"
2316,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92096319294133,50.94323518359703]}"
2317,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92105302446974,50.94323518359703]}"
2318,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92114285599816,50.94323518359703]}"
2319,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92123268752657,50.94323518359703]}"
2320,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92132251905498,50.94323518359703]}"
2321,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9214123505834,50.94323518359703]}"
2322,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92150218211181,50.94323518359703]}"
2323,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92159201364022,50.94323518359703]}"
2324,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92168184516864,50.94323518359703]}"
2325,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92177167669705,50.94323518359703]}"
2326,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92186150822546,50.94323518359703]}"
2327,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91224953468537,50.943325015125446]}"
2328,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91233936621379,50.943325015125446]}"
2329,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9124291977422,50.943325015125446]}"
2330,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91251902927061,50.943325015125446]}"
2331,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91260886079903,50.943325015125446]}"
2332,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91269869232744,50.943325015125446]}"
2333,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91278852385585,50.943325015125446]}"
2334,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91287835538427,50.943325015125446]}"
2335,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91296818691266,50.943325015125446]}"
2336,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91305801844108,50.943325015125446]}"
2337,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91314784996949,50.943325015125446]}"
2338,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9132376814979,50.943325015125446]}"
2339,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91332751302632,50.943325015125446]}"
2340,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91341734455473,50.943325015125446]}"
2341,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91350717608314,50.943325015125446]}"
2342,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91359700761156,50.943325015125446]}"
2343,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.943325015125446]}"
2344,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.943325015125446]}"
2345,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.943325015125446]}"
2346,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.943325015125446]}"
2347,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.943325015125446]}"
2348,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.943325015125446]}"
2349,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.943325015125446]}"
2350,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.943325015125446]}"
2351,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.943325015125446]}"
2352,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.943325015125446]}"
2353,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.943325015125446]}"
2354,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.943325015125446]}"
2355,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.943325015125446]}"
2356,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.943325015125446]}"
2357,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.943325015125446]}"
2358,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.943325015125446]}"
2359,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.943325015125446]}"
2360,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.943325015125446]}"
2361,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.943325015125446]}"
2362,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.943325015125446]}"
2363,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.943325015125446]}"
2364,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.943325015125446]}"
2365,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.943325015125446]}"
2366,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.943325015125446]}"
2367,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.943325015125446]}"
2368,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.943325015125446]}"
2369,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.943325015125446]}"
